id,age,gender,race,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,credit_scores,annual_mileages,monthly_mileages
946205,26-39,female,minority,10-19y,high school,medium,True,after 2015,True,False,10238,sedan,1,0,0,False,39.513774326431864,0.5947499468018604,11000.0,916.6666666666665
741619,26-39,female,majority,10-19y,university,high,True,after 2015,True,True,92101,sedan,0,0,0,False,3.945953289089932,0.5303668303302399,14000.0,1166.6666666666667
432684,40-64,male,majority,0-9y,university,high,True,after 2015,True,False,10238,sedan,0,0,0,False,47.55460374868265,0.5794646580865822,11000.0,916.6666666666665
424224,65+,male,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,6,1,5,False,54.30245839576632,0.515812809602791,11000.0,916.6666666666665
804251,26-39,male,minority,0-9y,none,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,22.77497361032096,0.2604560312474909,16000.0,1333.3333333333333
611990,16-25,female,majority,0-9y,university,medium,True,before 2015,False,True,10238,sedan,0,0,0,True,96.40288471655136,0.5137678770981265,17000.0,1416.666666666667
868539,16-25,male,majority,0-9y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,90.94546109372422,0.515812809602791,7000.0,583.3333333333334
705254,26-39,male,majority,10-19y,university,high,True,before 2015,False,True,10238,sedan,1,0,3,False,72.21432354559059,0.5792421978398589,11000.0,916.6666666666665
103781,16-25,male,majority,0-9y,high school,medium,False,before 2015,False,True,32765,sedan,0,0,0,True,53.338662876536254,0.6541748007987723,10000.0,833.3333333333335
156431,26-39,male,majority,10-19y,high school,medium,True,before 2015,True,True,32765,sedan,5,0,3,False,86.99691596476849,0.4806155375047561,11000.0,916.6666666666665
532528,26-39,female,majority,10-19y,high school,low,True,before 2015,False,True,10238,sedan,0,0,0,False,13.065234382346294,0.515812809602791,11697.003206900365,974.750267241697
678798,16-25,female,majority,0-9y,high school,very low,False,after 2015,False,True,10238,sedan,0,0,0,False,79.0509794274885,0.2955426897086224,10000.0,833.3333333333335
629251,65+,female,majority,10-19y,university,high,True,after 2015,False,True,10238,sedan,0,0,0,False,12.48208139668483,0.7827092836569918,17000.0,1416.666666666667
991745,26-39,male,majority,0-9y,high school,low,False,before 2015,False,False,10238,sedan,0,0,0,True,79.42106625494054,0.3753517321705752,14000.0,1166.6666666666667
259052,26-39,male,majority,0-9y,high school,medium,False,after 2015,False,False,10238,sedan,0,0,0,True,27.576756825135693,0.3833508257351754,19000.0,1583.333333333333
535774,65+,male,majority,0-9y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,87.70905810181891,0.7563542562715098,13000.0,1083.3333333333333
893383,40-64,male,majority,10-19y,high school,medium,True,after 2015,True,True,32765,sedan,2,1,3,False,94.4042093825398,0.4661136767565796,6000.0,500.0
721594,65+,male,majority,0-9y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,True,14.879596940511565,0.5856176485260333,14000.0,1166.6666666666667
673511,40-64,male,majority,20-29y,high school,high,True,after 2015,True,True,10238,sedan,3,0,0,False,46.26756050653936,0.515812809602791,14000.0,1166.6666666666667
883553,26-39,male,majority,10-19y,none,very low,True,before 2015,False,True,10238,sedan,1,0,2,True,98.09873781626852,0.4686611361796674,11697.003206900365,974.750267241697
605412,26-39,female,minority,10-19y,high school,very low,True,before 2015,False,True,32765,sedan,2,0,0,False,48.340743597314656,0.1492983955982136,8000.0,666.6666666666666
530755,16-25,male,majority,0-9y,high school,very low,False,before 2015,True,True,10238,sedan,0,0,0,True,86.35475225145453,0.515812809602791,12000.0,1000.0
795950,40-64,female,majority,20-29y,university,high,True,before 2015,False,True,10238,sedan,0,0,5,False,58.87315221313199,0.6583678439104292,14000.0,1166.6666666666667
418382,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,0,1,False,37.53299079196019,0.5891292628484673,10000.0,833.3333333333335
826866,40-64,male,majority,10-19y,university,high,False,after 2015,False,True,92101,sedan,2,0,1,False,28.578355552587016,0.5893876630741981,8000.0,666.6666666666666
512870,40-64,female,majority,20-29y,high school,high,True,after 2015,True,True,32765,sedan,5,0,1,False,20.322309108608728,0.5469607283516252,12000.0,1000.0
548322,16-25,female,majority,0-9y,university,medium,True,before 2015,True,True,10238,sedan,0,0,0,True,76.17981913776974,0.4738224847809606,8000.0,666.6666666666666
88259,26-39,female,majority,10-19y,high school,medium,True,before 2015,False,False,10238,sedan,1,0,0,True,38.65405068230279,0.4312361779058995,13000.0,1083.3333333333333
949000,40-64,female,majority,0-9y,none,medium,True,before 2015,False,True,10238,sedan,0,0,0,True,51.12754622007512,0.5158429508195949,11697.003206900365,974.750267241697
440086,40-64,female,majority,20-29y,high school,high,True,before 2015,False,True,21217,sedan,0,0,1,True,49.232548000118186,0.515812809602791,12000.0,1000.0
167040,26-39,male,majority,10-19y,none,low,True,before 2015,True,True,10238,sports car,3,2,1,False,57.727902923313124,0.3577290600870002,8000.0,666.6666666666666
631893,16-25,female,majority,0-9y,none,very low,True,before 2015,True,True,10238,sedan,0,0,0,False,86.55771456245522,0.4648339417669041,11000.0,916.6666666666665
264695,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,98.07393435834294,0.3438278859742953,7000.0,583.3333333333334
986522,16-25,male,majority,0-9y,university,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,40.758420857381694,0.1364496536239104,13000.0,1083.3333333333333
182355,65+,female,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,2,0,3,False,82.75189221063029,0.7254229013302661,11000.0,916.6666666666665
393949,40-64,female,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,76.45277946547176,0.6953759783024743,6000.0,500.0
635062,40-64,male,majority,20-29y,university,high,True,after 2015,False,True,10238,sedan,3,1,0,False,57.352895145557326,0.5600486595069087,13000.0,1083.3333333333333
631402,40-64,female,majority,10-19y,university,high,True,after 2015,True,True,10238,sedan,0,0,1,False,95.60471436119332,0.524245359478799,11000.0,916.6666666666665
800070,40-64,male,majority,20-29y,high school,medium,True,after 2015,True,True,10238,sedan,3,1,4,False,20.04745155284028,0.5877156569116971,13000.0,1083.3333333333333
114349,65+,male,majority,30y+,university,high,True,before 2015,True,True,32765,sedan,10,0,2,False,10.92642103096214,0.7046726751659493,9000.0,750.0
681452,65+,male,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,6,0,3,False,85.39619669554222,0.4525296615233908,9000.0,750.0
183339,40-64,male,minority,10-19y,none,medium,True,before 2015,False,True,10238,sedan,0,0,3,False,43.914981663374824,0.515812809602791,13000.0,1083.3333333333333
442082,26-39,female,minority,10-19y,high school,medium,False,before 2015,False,True,32765,sedan,4,1,0,False,84.69688542070604,0.4795366164624789,10000.0,833.3333333333335
608830,26-39,male,majority,0-9y,high school,low,False,before 2015,False,True,32765,sedan,0,0,0,True,89.30902051954149,0.3931459761617712,9000.0,750.0
906476,65+,male,majority,30y+,high school,high,True,before 2015,True,False,10238,sedan,1,0,2,False,6.245759361907144,0.5400197326674643,15000.0,1250.0
743872,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,88.34647629860608,0.4174330967561421,14000.0,1166.6666666666667
691177,26-39,male,majority,0-9y,university,medium,False,after 2015,False,True,32765,sedan,0,0,0,True,44.831905536942216,0.515812809602791,12000.0,1000.0
853993,40-64,male,majority,20-29y,high school,high,True,after 2015,True,True,10238,sedan,4,1,3,False,51.04324890042322,0.6394230117241869,9000.0,750.0
773278,16-25,female,majority,0-9y,high school,medium,False,before 2015,False,False,10238,sedan,0,0,0,True,62.65925110932103,0.5685720734723521,15000.0,1250.0
32277,26-39,female,minority,10-19y,none,very low,False,before 2015,False,True,10238,sedan,1,0,2,True,92.63826067300869,0.1761149663789997,17000.0,1416.666666666667
290900,26-39,female,majority,10-19y,none,very low,False,before 2015,False,True,10238,sedan,2,0,0,True,1.911609442976403,0.1932637946609026,18000.0,1500.0
417562,26-39,male,majority,0-9y,high school,low,False,before 2015,False,True,32765,sports car,0,0,0,True,47.68434683178171,0.3419832683410649,9000.0,750.0
459817,65+,female,majority,30y+,university,high,False,after 2015,True,True,10238,sedan,3,0,2,False,68.77220424305607,0.6746038512731639,5000.0,416.66666666666674
582212,65+,male,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,72.27069576982285,0.603898492782213,9000.0,750.0
761268,40-64,male,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,1,0,3,False,69.2532431537108,0.6408449598274882,12000.0,1000.0
73883,26-39,female,majority,10-19y,university,high,False,before 2015,True,True,10238,sedan,1,1,1,True,13.443512940812186,0.687002119857287,9000.0,750.0
137899,65+,male,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,1,0,10,False,29.93955883716812,0.5530831213013543,10000.0,833.3333333333335
77030,65+,female,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,0,0,0,False,35.87155254170135,0.515812809602791,14000.0,1166.6666666666667
615853,26-39,male,majority,10-19y,high school,medium,False,before 2015,True,True,10238,sedan,2,0,1,False,80.4437207679505,0.6429874754669701,7000.0,583.3333333333334
985369,40-64,female,minority,20-29y,none,medium,True,before 2015,True,True,10238,sedan,3,0,1,False,27.875987241455306,0.4181034551402552,11000.0,916.6666666666665
738452,16-25,female,majority,0-9y,high school,very low,False,after 2015,True,False,10238,sedan,0,0,0,True,21.070496386720315,0.2487925450724857,16000.0,1333.3333333333333
158468,16-25,female,majority,0-9y,high school,low,False,before 2015,False,True,10238,sedan,0,0,0,True,95.74480190380963,0.3778760859865867,11000.0,916.6666666666665
874967,40-64,male,majority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,0,0,3,False,0.8863285113468901,0.5543798388624734,11000.0,916.6666666666665
898437,40-64,female,majority,10-19y,high school,high,True,before 2015,True,True,10238,sports car,0,0,0,False,99.7820855681978,0.6552932165806191,13000.0,1083.3333333333333
987238,40-64,male,majority,0-9y,university,high,True,before 2015,True,False,32765,sedan,0,0,0,True,67.68212988573957,0.5963531601874881,11000.0,916.6666666666665
217175,26-39,male,majority,10-19y,high school,low,False,before 2015,False,False,10238,sedan,0,0,6,True,82.8469299449117,0.515812809602791,10000.0,833.3333333333335
831517,40-64,male,minority,0-9y,high school,medium,False,before 2015,True,False,10238,sedan,0,0,0,True,29.461939634619323,0.4496283666115848,12000.0,1000.0
990159,65+,male,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,7,0,8,False,1.4315277667059978,0.6573853491786664,9000.0,750.0
507656,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sports car,1,1,0,False,73.78695185615301,0.7419833551538102,12000.0,1000.0
167289,16-25,male,majority,0-9y,none,very low,True,before 2015,True,False,10238,sedan,0,0,0,True,83.41445970006758,0.33674970848192404,16000.0,1333.3333333333333
764678,26-39,female,majority,0-9y,university,high,False,before 2015,False,False,10238,sedan,0,0,0,True,74.0476131953519,0.5574748514861921,12000.0,1000.0
86144,26-39,male,majority,10-19y,high school,high,True,before 2015,True,True,10238,sedan,1,0,2,False,14.285028730083859,0.6570524604022507,11697.003206900365,974.750267241697
381675,26-39,female,majority,10-19y,high school,medium,True,before 2015,False,True,10238,sedan,0,0,0,False,75.34279222569691,0.515812809602791,11697.003206900365,974.750267241697
509621,16-25,male,majority,0-9y,university,high,False,before 2015,False,False,10238,sedan,0,0,0,True,76.89227821076409,0.8324736259336839,16000.0,1333.3333333333333
39077,26-39,female,minority,10-19y,none,very low,True,before 2015,False,True,32765,sedan,2,0,1,True,65.85405156700547,0.4540753447395993,10000.0,833.3333333333335
922550,26-39,female,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,76.61159327955862,0.2486182416032777,11000.0,916.6666666666665
529598,26-39,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,0,1,0,False,84.5921439677732,0.5788865202303674,9000.0,750.0
132062,26-39,female,minority,0-9y,high school,low,True,before 2015,False,False,10238,sedan,0,0,0,True,61.36041142374585,0.4521636357034289,15000.0,1250.0
726729,40-64,female,majority,10-19y,high school,medium,True,before 2015,True,True,10238,sedan,0,0,1,False,8.860471396967906,0.4011368427029617,11000.0,916.6666666666665
469900,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,5,0,0,False,48.762780966721095,0.6771341348842009,7000.0,583.3333333333334
205785,16-25,male,majority,0-9y,none,very low,True,before 2015,False,True,32765,sedan,0,0,0,True,7.764933467160508,0.2771973659514941,10000.0,833.3333333333335
891551,65+,male,majority,30y+,university,high,True,before 2015,True,True,32765,sedan,10,1,7,False,40.75430310324308,0.6460011119753553,9000.0,750.0
378713,40-64,male,majority,20-29y,university,high,False,before 2015,False,True,10238,sedan,0,0,1,False,40.71064891256275,0.5369467752841159,12000.0,1000.0
158167,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,32765,sedan,1,0,0,False,6.600984414024158,0.7031338233006582,11000.0,916.6666666666665
434663,16-25,female,majority,0-9y,none,very low,True,before 2015,False,True,32765,sedan,0,0,0,True,34.882053396947924,0.4519727445496761,8000.0,666.6666666666666
636547,40-64,female,majority,20-29y,high school,low,True,before 2015,True,True,32765,sedan,6,1,2,False,11.099809879131485,0.5660057779321281,10000.0,833.3333333333335
603489,26-39,male,majority,0-9y,none,low,False,before 2015,False,False,32765,sedan,0,0,0,True,80.8235210009222,0.3267405510830184,10000.0,833.3333333333335
861072,26-39,male,majority,0-9y,high school,medium,False,before 2015,False,True,10238,sedan,0,0,0,True,94.76880259644709,0.6893547887529812,13000.0,1083.3333333333333
823976,26-39,female,majority,10-19y,high school,low,True,after 2015,False,True,32765,sedan,3,1,0,False,7.2316475257938615,0.6027156169402226,12000.0,1000.0
455772,16-25,male,majority,0-9y,none,low,False,before 2015,False,False,10238,sedan,0,0,0,True,95.51152072917013,0.1875823533910216,11000.0,916.6666666666665
647248,26-39,male,majority,10-19y,university,high,True,after 2015,False,True,10238,sedan,1,0,0,False,52.257659933674525,0.5515891941594591,11000.0,916.6666666666665
712569,26-39,male,majority,10-19y,none,low,False,before 2015,False,True,10238,sedan,1,0,0,True,29.956567795387393,0.4837379873205136,13000.0,1083.3333333333333
213810,65+,male,majority,0-9y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,7.686207527616352,0.6036059274152892,13000.0,1083.3333333333333
158376,65+,male,majority,30y+,university,medium,True,before 2015,False,True,32765,sedan,15,3,4,False,50.06242680704178,0.4477053890232973,7000.0,583.3333333333334
427006,26-39,male,majority,10-19y,high school,low,True,after 2015,False,False,10238,sedan,1,0,1,False,79.45155444907486,0.4078819608139088,19000.0,1583.333333333333
63974,16-25,female,majority,0-9y,high school,low,True,before 2015,False,False,10238,sedan,0,0,0,False,70.70864772666982,0.5288387700729013,10000.0,833.3333333333335
