id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,monthly_mileage
446121,65+,male,majority,30y+,none,high,0.5503736860623293,False,before 2015,True,True,32765,8000.0,sedan,8,4,0,False,87.73504531328386,666.6666666666666
817613,40-64,female,majority,0-9y,none,medium,0.5472468071539672,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,False,38.94049389788753,916.6666666666666
487791,40-64,male,majority,0-9y,high school,low,0.319967516514032,False,before 2015,False,False,10238,12000.0,sedan,0,0,0,True,54.176096426756324,1000.0
820634,16-25,male,majority,0-9y,university,medium,0.6514543800907053,True,after 2015,False,True,10238,,sedan,0,0,0,False,96.80658120507589,
328200,65+,female,majority,10-19y,university,high,0.4240644177961019,False,after 2015,True,True,32765,11000.0,sedan,0,0,0,False,6.656472791422285,916.6666666666666
946774,26-39,male,majority,10-19y,university,high,0.6207699274694463,False,before 2015,True,True,10238,8000.0,sedan,2,0,2,True,64.83180074520956,666.6666666666666
94852,26-39,female,majority,10-19y,university,high,0.6927344580708275,False,after 2015,True,True,10238,9000.0,sedan,1,0,1,False,7.410542257486707,750.0
511559,40-64,male,majority,20-29y,high school,high,,True,after 2015,True,False,32765,11000.0,sedan,5,1,2,False,37.54689284665004,916.6666666666666
297103,16-25,female,majority,0-9y,none,very low,0.4382240619943719,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,80.38145451934467,1416.6666666666667
818433,16-25,male,majority,0-9y,university,low,0.2350866512184662,True,after 2015,False,False,10238,17000.0,sedan,0,0,0,False,43.34722327556344,1416.6666666666667
286174,40-64,female,majority,20-29y,university,high,0.5627454441010621,True,after 2015,True,True,10238,9000.0,sedan,1,1,0,False,99.71823539029504,750.0
153124,65+,female,majority,30y+,high school,high,,True,before 2015,True,True,10238,,sedan,1,1,2,False,55.905928494660216,
151422,65+,female,majority,30y+,university,high,0.6550009397249718,True,after 2015,True,True,10238,9000.0,sedan,4,1,3,False,32.11621526359535,750.0
284446,16-25,male,majority,0-9y,university,medium,0.4902259461404842,True,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,22.011132590475313,1083.3333333333333
330298,16-25,female,majority,0-9y,university,medium,0.5736784822411335,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,35.05205342861618,1083.3333333333333
682907,65+,female,majority,30y+,high school,high,0.6700527640087209,True,before 2015,True,True,10238,10000.0,sedan,0,1,1,False,37.25332737595508,833.3333333333334
126967,40-64,male,majority,20-29y,university,high,0.7185945311922187,True,before 2015,True,True,10238,9000.0,sedan,4,2,3,False,6.8713677723960975,750.0
20059,65+,female,majority,30y+,none,high,0.6738651478544592,True,before 2015,True,True,92101,9000.0,sedan,4,0,1,False,36.95741994267732,750.0
3794,16-25,female,minority,0-9y,none,very low,0.3943319121379165,False,before 2015,False,False,10238,20000.0,sedan,0,0,0,True,46.423851973922496,1666.6666666666667
987063,65+,male,majority,30y+,high school,high,0.5119263879433088,True,after 2015,True,True,10238,8000.0,sedan,4,0,1,False,72.27377522388046,666.6666666666666
151493,16-25,male,majority,0-9y,high school,low,0.3517181900202916,False,before 2015,False,True,10238,,sedan,0,0,0,True,65.6729484721608,
908853,65+,male,majority,10-19y,university,high,0.494675905573652,True,before 2015,True,True,10238,10000.0,sedan,0,1,1,False,70.87656552291543,833.3333333333334
271560,65+,male,majority,10-19y,university,high,0.6259404088888506,True,after 2015,True,False,21217,12000.0,sedan,2,0,1,True,0.8363681876857099,1000.0
269359,26-39,female,majority,10-19y,high school,high,,True,after 2015,True,False,92101,,sedan,1,0,1,False,21.766739958053606,
969295,16-25,male,minority,0-9y,high school,very low,0.2418226754915772,False,before 2015,True,False,32765,6000.0,sedan,0,0,0,True,66.16842883998565,500.0
787582,40-64,female,majority,20-29y,university,high,0.5524786591526885,True,before 2015,True,False,10238,11000.0,sedan,1,0,2,False,48.398936817974715,916.6666666666666
147438,40-64,male,majority,0-9y,university,high,0.4931692837662477,True,after 2015,True,True,10238,9000.0,sports car,0,0,0,True,0.5313475668345946,750.0
160308,40-64,female,minority,0-9y,high school,high,0.7672785497567967,True,after 2015,True,True,10238,9000.0,sedan,0,0,0,False,80.44946424318223,750.0
335262,65+,male,majority,30y+,university,high,0.6794838400065706,True,after 2015,False,True,10238,,sedan,1,0,2,False,77.28095732903374,
866012,16-25,female,majority,0-9y,university,low,,False,before 2015,False,False,92101,13000.0,sedan,0,0,0,True,54.841916299356264,1083.3333333333333
547620,16-25,female,minority,0-9y,none,very low,0.3854870339226485,False,before 2015,False,False,10238,,sedan,0,0,0,True,6.646332577627212,
373067,26-39,female,majority,10-19y,university,high,0.7478430687996118,True,before 2015,True,True,32765,13000.0,sedan,1,0,0,False,76.65150495325847,1083.3333333333333
312573,40-64,male,majority,20-29y,high school,medium,0.4752935737544261,False,before 2015,False,True,32765,9000.0,sedan,6,1,2,True,58.37135877313639,750.0
799036,16-25,female,majority,0-9y,none,very low,0.4214300590871836,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True,78.19599771579591,1333.3333333333333
840460,40-64,female,majority,20-29y,university,high,0.6922646807076592,True,after 2015,False,False,32765,16000.0,sedan,2,0,2,False,75.17469923958404,1333.3333333333333
545108,65+,female,majority,20-29y,none,medium,0.527208345033553,True,before 2015,False,True,32765,13000.0,sedan,1,1,2,True,80.30020719578371,1083.3333333333333
793,40-64,female,majority,20-29y,university,high,0.5235691485278864,True,after 2015,True,True,10238,9000.0,sedan,0,1,1,False,51.80080664046248,750.0
372351,65+,male,minority,10-19y,high school,high,0.6247510484897659,True,before 2015,True,True,10238,12000.0,sedan,2,0,2,False,14.032451819351499,1000.0
807197,26-39,male,majority,10-19y,university,high,0.5572529676453026,True,before 2015,True,True,10238,10000.0,sedan,3,0,1,False,67.11574733796887,833.3333333333334
457744,40-64,female,majority,0-9y,university,high,0.7275331285191912,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,True,62.04737850519706,1166.6666666666667
790241,26-39,female,majority,0-9y,high school,medium,0.708304096204226,False,before 2015,False,True,10238,16000.0,sedan,0,0,0,True,74.22531871990871,1333.3333333333333
946971,40-64,female,minority,20-29y,none,medium,0.3680392190787867,False,before 2015,True,True,10238,13000.0,sedan,0,1,2,False,16.98810060507353,1083.3333333333333
931908,26-39,female,majority,10-19y,high school,low,0.5076472452256656,True,after 2015,False,True,10238,14000.0,sedan,3,0,0,False,19.497519990028923,1166.6666666666667
672440,26-39,male,majority,10-19y,high school,medium,0.5635735071671988,True,before 2015,True,True,92101,11000.0,sedan,2,0,1,False,89.04095172193284,916.6666666666666
297005,65+,male,majority,30y+,high school,high,0.5477950986754866,True,after 2015,True,True,32765,8000.0,sedan,10,2,2,False,74.99777984520708,666.6666666666666
559584,16-25,male,majority,0-9y,none,very low,0.6132568376998419,False,after 2015,False,True,10238,13000.0,sedan,0,0,0,True,90.82284887003229,1083.3333333333333
383423,16-25,female,majority,0-9y,none,very low,0.3387308869583736,True,before 2015,False,False,10238,,sedan,0,0,0,True,75.87153211639207,
768953,65+,female,majority,30y+,none,low,0.4572076092107355,False,before 2015,False,False,10238,15000.0,sedan,0,1,0,False,59.71553059903019,1250.0
901362,16-25,male,majority,0-9y,none,very low,0.3471954077087669,True,before 2015,True,False,10238,11000.0,sedan,0,0,0,True,65.41327370278736,916.6666666666666
846536,40-64,female,minority,10-19y,high school,high,0.6061707278336375,True,before 2015,True,True,10238,13000.0,sedan,0,0,1,False,88.91279239400099,1083.3333333333333
144925,16-25,male,minority,0-9y,none,very low,0.2702524597102402,False,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,57.88067545119405,1250.0
857596,40-64,male,majority,20-29y,high school,high,0.6220980397455637,True,before 2015,True,True,32765,7000.0,sedan,6,1,4,False,63.239132432838744,583.3333333333334
57078,40-64,male,majority,20-29y,university,high,0.5270405908938821,True,before 2015,True,True,10238,9000.0,sedan,5,0,0,False,15.647671600360058,750.0
997007,16-25,female,majority,0-9y,none,very low,0.4320800379784273,False,after 2015,False,False,10238,,sedan,0,0,0,True,47.39212201161027,
851568,40-64,female,minority,20-29y,none,high,0.8473246532148048,True,before 2015,False,True,10238,14000.0,sedan,2,1,1,False,71.6397111958099,1166.6666666666667
906708,16-25,male,majority,0-9y,none,low,0.3092719552053368,True,before 2015,False,False,10238,12000.0,sedan,0,0,0,True,27.09426983163654,1000.0
983035,40-64,female,majority,20-29y,high school,low,0.2755804790418684,True,before 2015,False,True,10238,12000.0,sedan,0,0,3,False,20.22541805245349,1000.0
802707,26-39,male,majority,0-9y,none,low,0.5667317403812019,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,31.382680822441557,1250.0
419018,16-25,female,majority,0-9y,high school,low,0.3198732815128818,False,before 2015,False,False,92101,,sedan,0,0,0,True,24.150062799283344,
100153,26-39,female,majority,10-19y,none,very low,,False,before 2015,False,False,10238,15000.0,sedan,1,0,1,True,21.491263703639586,1250.0
808100,26-39,female,majority,10-19y,high school,medium,0.6784162320169361,True,before 2015,False,True,10238,13000.0,sedan,0,0,1,False,42.48508428680869,1083.3333333333333
781701,40-64,female,majority,0-9y,university,high,0.6424407916930818,True,before 2015,True,True,10238,9000.0,sedan,0,0,0,False,90.78385138835341,750.0
302503,65+,female,majority,30y+,high school,high,0.5676115625442515,True,before 2015,True,True,10238,11000.0,sedan,2,0,2,False,50.705964673871826,916.6666666666666
88340,16-25,male,majority,0-9y,university,low,0.3450578498840382,True,before 2015,True,True,10238,,sedan,0,0,0,True,18.792038081532304,
826785,16-25,male,majority,0-9y,none,very low,0.2552489780402014,False,after 2015,False,False,10238,15000.0,sedan,0,0,0,True,7.697166938087408,1250.0
676831,65+,female,majority,30y+,high school,high,0.6719840800004058,True,after 2015,True,True,32765,11000.0,sedan,5,3,2,False,69.61561451379252,916.6666666666666
484339,65+,female,majority,30y+,high school,high,0.5202085739066239,True,before 2015,True,True,92101,7000.0,sedan,4,0,3,False,38.279876443638784,583.3333333333334
302592,40-64,female,majority,20-29y,none,high,,True,after 2015,True,True,10238,11000.0,sedan,0,1,1,False,82.18309465853592,916.6666666666666
512004,26-39,female,majority,10-19y,high school,very low,0.2684193888044771,True,before 2015,False,False,32765,9000.0,sedan,2,1,0,False,65.95107686407702,750.0
537352,40-64,female,majority,20-29y,none,very low,0.2381566293781678,False,before 2015,False,True,32765,8000.0,sedan,3,0,2,False,79.62414505413685,666.6666666666666
847596,16-25,male,majority,0-9y,high school,low,0.5617738264986085,False,before 2015,False,False,32765,,sedan,0,0,0,True,27.194603941844875,
719410,40-64,female,majority,20-29y,university,high,0.6860628928142973,True,after 2015,True,True,32765,9000.0,sedan,4,0,0,False,69.2358922461058,750.0
38931,40-64,male,majority,0-9y,high school,high,,True,after 2015,True,True,10238,12000.0,sedan,0,0,0,False,26.406198469371876,1000.0
858383,26-39,female,majority,10-19y,high school,medium,0.4916779096305542,True,after 2015,False,False,32765,12000.0,sedan,1,0,1,True,93.90684794502916,1000.0
562215,26-39,male,majority,10-19y,high school,low,0.382266838040224,False,before 2015,False,True,10238,10000.0,sedan,2,1,3,True,63.63742815333744,833.3333333333334
348406,65+,female,majority,30y+,university,high,0.652187063216511,True,before 2015,True,True,10238,7000.0,sedan,5,1,0,False,32.451180017534206,583.3333333333334
223874,65+,female,majority,20-29y,high school,high,0.6678192505009327,True,before 2015,True,True,10238,12000.0,sedan,3,0,1,False,26.951186229227265,1000.0
670671,40-64,female,majority,10-19y,university,medium,0.5273961990140225,True,after 2015,False,True,92101,9000.0,sedan,0,0,1,False,19.09265850716435,750.0
55029,65+,male,majority,30y+,university,high,0.6366241137464022,True,after 2015,True,True,10238,,sedan,5,0,5,False,69.46409588937279,
970812,16-25,male,majority,0-9y,high school,low,0.41149689980404,False,before 2015,True,False,10238,14000.0,sedan,0,0,0,True,21.87156129979273,1166.6666666666667
313597,26-39,female,majority,10-19y,high school,medium,0.5188499074811044,True,before 2015,True,True,10238,,sedan,1,0,0,False,59.53032659274891,
885413,65+,male,majority,20-29y,high school,high,0.5988548494250686,True,after 2015,True,True,32765,7000.0,sedan,6,1,0,False,26.463502692535734,583.3333333333334
331717,40-64,female,majority,20-29y,high school,high,0.4646878976644145,True,after 2015,False,True,10238,,sedan,2,1,1,False,66.19689447938686,
546066,40-64,male,majority,20-29y,university,medium,,True,after 2015,True,True,10238,9000.0,sedan,6,0,2,False,81.49397285405392,750.0
241602,40-64,female,majority,20-29y,high school,low,0.2151387998396746,True,after 2015,True,True,10238,12000.0,sports car,2,0,2,False,77.80252431446532,1000.0
58611,16-25,female,majority,0-9y,high school,very low,0.3652981607970365,True,before 2015,False,False,10238,14000.0,sports car,0,0,0,False,76.08513309307817,1166.6666666666667
284693,65+,male,majority,20-29y,high school,high,0.5822884597936387,True,before 2015,True,True,32765,8000.0,sedan,3,0,2,False,18.772240569225207,666.6666666666666
406911,40-64,female,majority,20-29y,university,high,0.551114836540885,False,before 2015,True,True,92101,11000.0,sedan,5,0,0,False,8.838494698451871,916.6666666666666
651187,26-39,male,minority,10-19y,high school,low,0.3903628896596465,True,before 2015,True,True,32765,12000.0,sedan,1,0,0,False,69.89488284873856,1000.0
121455,65+,female,majority,20-29y,university,high,0.6552697213886661,True,before 2015,False,True,32765,10000.0,sedan,3,1,0,False,36.83472137943513,833.3333333333334
385088,40-64,female,majority,20-29y,university,high,0.5687243992218569,True,before 2015,False,True,21217,10000.0,sedan,1,1,0,True,43.23462264033473,833.3333333333334
279900,65+,female,majority,0-9y,university,high,0.6966049486024786,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False,3.1149092793391064,833.3333333333334
134885,40-64,female,majority,20-29y,university,high,0.5167910502777731,False,before 2015,True,True,10238,12000.0,sedan,2,1,1,False,25.95764492750492,1000.0
512014,65+,male,majority,30y+,high school,medium,0.6423726842464099,False,before 2015,False,True,32765,13000.0,sedan,8,2,1,False,3.3676403874464023,1083.3333333333333
265296,40-64,female,majority,20-29y,high school,low,0.4520404049216578,False,before 2015,False,True,32765,10000.0,sedan,0,2,0,False,87.91857726012476,833.3333333333334
217013,16-25,female,majority,0-9y,high school,high,0.6895344083101186,True,after 2015,False,False,10238,14000.0,sedan,0,0,0,False,24.339668321853047,1166.6666666666667
840029,26-39,female,minority,10-19y,none,very low,0.3489741682186933,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,False,55.73371695730081,1166.6666666666667
160496,16-25,male,majority,0-9y,university,medium,0.3813396180214729,True,after 2015,True,True,10238,6000.0,sedan,0,0,0,False,3.897932066113041,500.0
117854,40-64,female,majority,20-29y,high school,high,0.4593780226778861,True,after 2015,True,True,32765,7000.0,sedan,6,0,2,False,66.6847391305658,583.3333333333334
901560,16-25,female,majority,0-9y,high school,very low,0.4015336878789244,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,False,32.30273457540939,1083.3333333333333
154719,16-25,female,majority,0-9y,high school,very low,0.3497692618238182,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,True,89.79191869576658,1166.6666666666667
426660,26-39,female,majority,10-19y,high school,low,0.2994703727366113,True,after 2015,False,True,10238,16000.0,sedan,0,0,0,False,88.81181889340358,1333.3333333333333
954393,16-25,male,majority,0-9y,university,low,0.3775879427770994,True,after 2015,False,False,10238,13000.0,sedan,0,0,0,False,32.529061836174776,1083.3333333333333
